;I;Q;I_hex;Q_hex
3793;-0.003899097442626953;-0.0008382797241210938;00ff0077;00ffc90f
3794;-0.0039014816284179688;-0.0008389949798583984;00ff004f;00ffc903
3795;-0.003900289535522461;-0.0008392333984375;00ff0063;00ffc8ff
3796;-0.003892242908477783;-0.0008155703544616699;00ff00ea;00ffca8c
3797;-0.00389862060546875;-0.0008238554000854492;00ff007f;00ffca01
3798;-0.003898143768310547;-0.000834047794342041;00ff0087;00ffc956
3799;-0.0038920044898986816;-0.0008269548416137695;00ff00ee;00ffc9cd
3800;-0.003895998001098633;-0.0008150935173034668;00ff00ab;00ffca94
3801;-0.0038868188858032227;-0.0008338093757629395;00ff0145;00ffc95a
3802;-0.0038841962814331055;-0.0008387565612792969;00ff0171;00ffc907
3803;-0.003899812698364258;-0.0008286237716674805;00ff006b;00ffc9b1
3804;-0.0038920044898986816;-0.0008299946784973145;00ff00ee;00ffc99a
3805;-0.003897428512573242;-0.0008255243301391602;00ff0093;00ffc9e5
3806;-0.003895282745361328;-0.0008323788642883301;00ff00b7;00ffc972
3807;-0.0038780570030212402;-0.000860750675201416;00ff01d8;00ffc796
3808;-0.0038740038871765137;-0.0008614659309387207;00ff021c;00ffc78a
3809;-0.0039052367210388184;-0.0008593201637268066;00ff0010;00ffc7ae
3810;-0.003892958164215088;-0.0008538961410522461;00ff00de;00ffc809
3811;-0.0038761496543884277;-0.0008605122566223145;00ff01f8;00ffc79a
3812;-0.0038830041885375977;-0.0008628964424133301;00ff0185;00ffc772
3813;-0.003897428512573242;-0.0008707046508789062;00ff0093;00ffc6ef
3814;-0.0038815736770629883;-0.0008619427680969238;00ff019d;00ffc782
3815;-0.0038830041885375977;-0.000862419605255127;00ff0185;00ffc77a
3816;-0.003890097141265869;-0.0008617043495178223;00ff010e;00ffc786
3817;-0.0038979053497314453;-0.0008560419082641602;00ff008b;00ffc7e5
3818;-0.0039017200469970703;-0.0008538961410522461;00ff004b;00ffc809
3819;-0.0039108991622924805;-0.0008506178855895996;00feffb1;00ffc840
3820;-0.0038877129554748535;-0.0008569955825805664;00ff0136;00ffc7d5
3821;-0.003892958164215088;-0.0008541345596313477;00ff00de;00ffc805
3822;-0.0038993358612060547;-0.0008591413497924805;00ff0073;00ffc7b1
3823;-0.003906667232513428;-0.0008621811866760254;00fefff8;00ffc77e
3824;-0.0038889050483703613;-0.0008543729782104492;00ff0122;00ffc801
3825;-0.0038863420486450195;-0.0008506178855895996;00ff014d;00ffc840
3826;-0.0038950443267822266;-0.0008595585823059082;00ff00bb;00ffc7aa
3827;-0.003888428211212158;-0.000857234001159668;00ff012a;00ffc7d1
3828;-0.003887951374053955;-0.0008579492568969727;00ff0132;00ffc7c5
3829;-0.0038931965827941895;-0.0008638501167297363;00ff00da;00ffc762
3830;-0.0038825273513793945;-0.0008754134178161621;00ff018d;00ffc6a0
3831;-0.0038881897926330566;-0.000874936580657959;00ff012e;00ffc6a8
3832;-0.003887474536895752;-0.0008541345596313477;00ff013a;00ffc805
3833;-0.0038886666297912598;-0.0008584260940551758;00ff0126;00ffc7bd
3834;-0.0038898587226867676;-0.0008543729782104492;00ff0112;00ffc801
3835;-0.003893911838531494;-0.0008633732795715332;00ff00ce;00ffc76a
3836;-0.0038830041885375977;-0.0008756518363952637;00ff0185;00ffc69c
3837;-0.0038825273513793945;-0.0008519887924194336;00ff018d;00ffc829
3838;-0.0038851499557495117;-0.0008678436279296875;00ff0161;00ffc71f
3839;-0.0038905739784240723;-0.0008690357208251953;00ff0106;00ffc70b
3840;-0.0038837194442749023;-0.0008671283721923828;00ff0179;00ffc72b
3841;-0.003889143466949463;-0.0008813738822937012;00ff011e;00ffc63c
3842;-0.0038877129554748535;-0.0008931756019592285;00ff0136;00ffc576
3843;-0.0038796663284301758;-0.0008775591850280762;00ff01bd;00ffc67c
3844;-0.0038790106773376465;-0.0008738040924072266;00ff01c8;00ffc6bb
3845;-0.0038796663284301758;-0.0008758902549743652;00ff01bd;00ffc698
3846;-0.003888428211212158;-0.0008714199066162109;00ff012a;00ffc6e3
3847;-0.003899812698364258;-0.0008834600448608398;00ff006b;00ffc619
3848;-0.0039028525352478027;-0.0008867979049682617;00ff0038;00ffc5e1
3849;-0.0038846731185913086;-0.0008605122566223145;00ff0169;00ffc79a
3850;-0.003894627094268799;-0.0008792281150817871;00ff00c2;00ffc660
3851;-0.0038898587226867676;-0.0008782744407653809;00ff0112;00ffc670
3852;-0.0038943886756896973;-0.0008863210678100586;00ff00c6;00ffc5e9
3853;-0.0038898587226867676;-0.000892937183380127;00ff0112;00ffc57a
3854;-0.0038834810256958008;-0.0008971691131591797;00ff017d;00ffc533
3855;-0.0038863420486450195;-0.000882267951965332;00ff014d;00ffc62d
3856;-0.003890812397003174;-0.0008825063705444336;00ff0102;00ffc629
3857;-0.0038886666297912598;-0.0008827447891235352;00ff0126;00ffc625
3858;-0.003888428211212158;-0.0008863210678100586;00ff012a;00ffc5e9
3859;-0.0038927197456359863;-0.0008910298347473145;00ff00e2;00ffc59a
3860;-0.0038853883743286133;-0.0008811354637145996;00ff015d;00ffc640
3861;-0.003889143466949463;-0.0008792281150817871;00ff011e;00ffc660
3862;-0.0038889050483703613;-0.000877082347869873;00ff0122;00ffc684
3863;-0.0038820505142211914;-0.0008766055107116699;00ff0195;00ffc68c
3864;-0.003886580467224121;-0.0008792281150817871;00ff0149;00ffc660
3865;-0.003892242908477783;-0.0008867979049682617;00ff00ea;00ffc5e1
3866;-0.00389176607131958;-0.0008948445320129395;00ff00f2;00ffc55a
3867;-0.0038815736770629883;-0.0008884668350219727;00ff019d;00ffc5c5
3868;-0.003882765769958496;-0.0008709430694580078;00ff0189;00ffc6eb
3869;-0.0038903355598449707;-0.000880897045135498;00ff010a;00ffc644
3870;-0.0038924813270568848;-0.0008794665336608887;00ff00e6;00ffc65c
3871;-0.0038870573043823242;-0.0008785128593444824;00ff0141;00ffc66c
3872;-0.0038950443267822266;-0.0008978843688964844;00ff00bb;00ffc527
3873;-0.0038889050483703613;-0.0008960366249084473;00ff0122;00ffc546
3874;-0.0038868188858032227;-0.0008948445320129395;00ff0145;00ffc55a
3875;-0.0038740038871765137;-0.0008953213691711426;00ff021c;00ffc552
3876;-0.0038678646087646484;-0.0009090304374694824;00ff0283;00ffc46c
3877;-0.0038813352584838867;-0.0008971691131591797;00ff01a1;00ffc533
3878;-0.003893911838531494;-0.0008922219276428223;00ff00ce;00ffc586
3879;-0.00386810302734375;-0.0008969902992248535;00ff027f;00ffc536
3880;-0.0038683414459228516;-0.0009049773216247559;00ff027b;00ffc4b0
3881;-0.003888428211212158;-0.0009033679962158203;00ff012a;00ffc4cb
3882;-0.0038832426071166992;-0.000896751880645752;00ff0181;00ffc53a
3883;-0.0038803815841674805;-0.0009036064147949219;00ff01b1;00ffc4c7
3884;-0.0038886666297912598;-0.0009047389030456543;00ff0126;00ffc4b4
3885;-0.0038851499557495117;-0.0009028911590576172;00ff0161;00ffc4d3
3886;-0.0038742423057556152;-0.0009026527404785156;00ff0218;00ffc4d7
3887;-0.003874480724334717;-0.0008957982063293457;00ff0214;00ffc54a
3888;-0.0038834810256958008;-0.0008846521377563477;00ff017d;00ffc605
3889;-0.003880143165588379;-0.0009024143218994141;00ff01b5;00ffc4db
3890;-0.0038872361183166504;-0.0009102225303649902;00ff013e;00ffc458
3891;-0.0038790106773376465;-0.0009087920188903809;00ff01c8;00ffc470
3892;-0.003887474536895752;-0.000907599925994873;00ff013a;00ffc484
3893;-0.0038915276527404785;-0.0009016990661621094;00ff00f6;00ffc4e7
3894;-0.003875911235809326;-0.0009066462516784668;00ff01fc;00ffc494
3895;-0.0038799047470092773;-0.0009175539016723633;00ff01b9;00ffc3dd
3896;-0.0038950443267822266;-0.0009222626686096191;00ff00bb;00ffc38e
3897;-0.003885626792907715;-0.0009142160415649414;00ff0159;00ffc415
3898;-0.0038872361183166504;-0.000921785831451416;00ff013e;00ffc396
3899;-0.003884434700012207;-0.0009232163429260254;00ff016d;00ffc37e
3900;-0.0038780570030212402;-0.0009246468544006348;00ff01d8;00ffc366
3901;-0.0039005279541015625;-0.0009274482727050781;00ff005f;00ffc337
3902;-0.003896474838256836;-0.0009156465530395508;00ff00a3;00ffc3fd
3903;-0.0038778185844421387;-0.0009298324584960938;00ff01dc;00ffc30f
3904;-0.0038631558418273926;-0.0009324550628662109;00ff02d2;00ffc2e3
3905;-0.003878295421600342;-0.0009286403656005859;00ff01d4;00ffc323
3906;-0.0038837194442749023;-0.0009324550628662109;00ff0179;00ffc2e3
3907;-0.0038803815841674805;-0.000916600227355957;00ff01b1;00ffc3ed
3908;-0.003870248794555664;-0.0009265542030334473;00ff025b;00ffc346
3909;-0.003872811794281006;-0.0009253621101379395;00ff0230;00ffc35a
3910;-0.0038643479347229004;-0.0009378790855407715;00ff02be;00ffc288
3911;-0.003870248794555664;-0.0009239315986633301;00ff025b;00ffc372
3912;-0.003882765769958496;-0.0009185075759887695;00ff0189;00ffc3cd
3913;-0.003880143165588379;-0.0009222626686096191;00ff01b5;00ffc38e
3914;-0.003873765468597412;-0.0009366869926452637;00ff0220;00ffc29c
3915;-0.003883957862854004;-0.0009303092956542969;00ff0175;00ffc307
3916;-0.003881096839904785;-0.0009267926216125488;00ff01a5;00ffc342
3917;-0.0038716793060302734;-0.0009132623672485352;00ff0243;00ffc425
3918;-0.0038735270500183105;-0.000921785831451416;00ff0224;00ffc396
3919;-0.0038924813270568848;-0.0009163618087768555;00ff00e6;00ffc3f1
3920;-0.0038881897926330566;-0.0009187459945678711;00ff012e;00ffc3c9
3921;-0.0038650035858154297;-0.0009173154830932617;00ff02b3;00ffc3e1
3922;-0.0038768649101257324;-0.0009194612503051758;00ff01ec;00ffc3bd
3923;-0.0038830041885375977;-0.0009227395057678223;00ff0185;00ffc386
3924;-0.0038756728172302246;-0.0009168386459350586;00ff0200;00ffc3e9
3925;-0.0038780570030212402;-0.0009276866912841797;00ff01d8;00ffc333
3926;-0.0038950443267822266;-0.0009407401084899902;00ff00bb;00ffc258
3927;-0.003877103328704834;-0.0009402632713317871;00ff01e8;00ffc260
3928;-0.003872096538543701;-0.0009407401084899902;00ff023c;00ffc258
3929;-0.0038709640502929688;-0.000941932201385498;00ff024f;00ffc244
3930;-0.003877103328704834;-0.0009239315986633301;00ff01e8;00ffc372
3931;-0.0038723349571228027;-0.0009270310401916504;00ff0238;00ffc33e
3932;-0.0038768649101257324;-0.0009466409683227539;00ff01ec;00ffc1f5
3933;-0.003871440887451172;-0.0009338855743408203;00ff0247;00ffc2cb
3934;-0.0038808584213256836;-0.0009203553199768066;00ff01a9;00ffc3ae
3935;-0.0038872361183166504;-0.0009274482727050781;00ff013e;00ffc337
3936;-0.003873288631439209;-0.000934600830078125;00ff0228;00ffc2bf
3937;-0.0038735270500183105;-0.0009376406669616699;00ff0224;00ffc28c
3938;-0.0038723349571228027;-0.0009293556213378906;00ff0238;00ffc317
3939;-0.0038683414459228516;-0.0009322166442871094;00ff027b;00ffc2e7
3940;-0.0038761496543884277;-0.0009385943412780762;00ff01f8;00ffc27c
3941;-0.0038735270500183105;-0.0009357333183288574;00ff0224;00ffc2ac
3942;-0.0038756728172302246;-0.0009350180625915527;00ff0200;00ffc2b8
3943;-0.0038808584213256836;-0.0009390711784362793;00ff01a9;00ffc274
3944;-0.0038768649101257324;-0.0009407401084899902;00ff01ec;00ffc258
3945;-0.003875434398651123;-0.0009284019470214844;00ff0204;00ffc327
3946;-0.0038799047470092773;-0.0009364485740661621;00ff01b9;00ffc2a0
3947;-0.00388181209564209;-0.000943303108215332;00ff0199;00ffc22d
3948;-0.003874480724334717;-0.0009324550628662109;00ff0214;00ffc2e3
3949;-0.0038730502128601074;-0.0009253621101379395;00ff022c;00ffc35a
3950;-0.0038763880729675293;-0.0009354948997497559;00ff01f4;00ffc2b0
3951;-0.0038688182830810547;-0.000941932201385498;00ff0273;00ffc244
3952;-0.0038661956787109375;-0.0009310245513916016;00ff029f;00ffc2fb
3953;-0.003872096538543701;-0.000925600528717041;00ff023c;00ffc356
3954;-0.0038723349571228027;-0.000923454761505127;00ff0238;00ffc37a
3955;-0.0038747191429138184;-0.0009405016899108887;00ff0210;00ffc25c
3956;-0.003880143165588379;-0.0009376406669616699;00ff01b5;00ffc28c
3957;-0.003875911235809326;-0.000938117504119873;00ff01fc;00ffc284
3958;-0.003869771957397461;-0.0009459257125854492;00ff0263;00ffc201
3959;-0.003869771957397461;-0.0009442567825317383;00ff0263;00ffc21d
3960;-0.003873765468597412;-0.0009428262710571289;00ff0220;00ffc235
3961;-0.0038678646087646484;-0.0009390711784362793;00ff0283;00ffc274
3962;-0.003870248794555664;-0.0009636878967285156;00ff025b;00ffc0d7
3963;-0.0038742423057556152;-0.0009573101997375488;00ff0218;00ffc142
3964;-0.003875911235809326;-0.0009532570838928223;00ff01fc;00ffc186
3965;-0.0038725733757019043;-0.0009475946426391602;00ff0234;00ffc1e5
3966;-0.0038796663284301758;-0.0009393095970153809;00ff01bd;00ffc270
3967;-0.0038742423057556152;-0.0009409785270690918;00ff0218;00ffc254
3968;-0.0038695335388183594;-0.0009667277336120605;00ff0267;00ffc0a4
3969;-0.003871440887451172;-0.0009589195251464844;00ff0247;00ffc127
3970;-0.0038678646087646484;-0.0009591579437255859;00ff0283;00ffc123
3971;-0.0038671493530273438;-0.0009710192680358887;00ff028f;00ffc05c
3972;-0.003873765468597412;-0.0009830594062805176;00ff0220;00ffbf92
3973;-0.003862917423248291;-0.0009859204292297363;00ff02d6;00ffbf62
3974;-0.0038610100746154785;-0.000979781150817871;00ff02f6;00ffbfc9
3975;-0.003864109516143799;-0.0009700655937194824;00ff02c2;00ffc06c
3976;-0.0038626790046691895;-0.0009766817092895508;00ff02da;00ffbffd
3977;-0.0038563013076782227;-0.0009679198265075684;00ff0345;00ffc090
3978;-0.0038541555404663086;-0.0009573101997375488;00ff0369;00ffc142
3979;-0.003862440586090088;-0.0009698271751403809;00ff02de;00ffc070
3980;-0.003855586051940918;-0.0009676814079284668;00ff0351;00ffc094
3981;-0.0038652420043945312;-0.0009662508964538574;00ff02af;00ffc0ac
3982;-0.003864765167236328;-0.000975489616394043;00ff02b7;00ffc011
3983;-0.0038593411445617676;-0.0009577274322509766;00ff0312;00ffc13b
3984;-0.0038614869117736816;-0.0009582042694091797;00ff02ee;00ffc133
3985;-0.0038645267486572266;-0.0009781122207641602;00ff02bb;00ffbfe5
3986;-0.0038671493530273438;-0.0009752511978149414;00ff028f;00ffc015
3987;-0.0038638710975646973;-0.0009676814079284668;00ff02c6;00ffc094
3988;-0.0038690567016601562;-0.0009634494781494141;00ff026f;00ffc0db
3989;-0.0038645267486572266;-0.0009691119194030762;00ff02bb;00ffc07c
3990;-0.0038631558418273926;-0.0009809136390686035;00ff02d2;00ffbfb6
3991;-0.003864109516143799;-0.000977635383605957;00ff02c2;00ffbfed
3992;-0.0038638710975646973;-0.0009719729423522949;00ff02c6;00ffc04c
3993;-0.0038583874702453613;-0.000980675220489502;00ff0322;00ffbfba
3994;-0.0038803815841674805;-0.000986635684967041;00ff01b1;00ffbf56
3995;-0.0038695335388183594;-0.000981152057647705;00ff0267;00ffbfb2
3996;-0.0038553476333618164;-0.000982820987701416;00ff0355;00ffbf96
3997;-0.0038598179817199707;-0.000990152359008789;00ff030a;00ffbf1b
3998;-0.003869295120239258;-0.0009835362434387207;00ff026b;00ffbf8a
3999;-0.0038688182830810547;-0.0009821057319641113;00ff0273;00ffbfa2
4000;-0.0038563013076782227;-0.0009825825691223145;00ff0345;00ffbf9a
4001;-0.0038475394248962402;-0.0009825825691223145;00ff03d8;00ffbf9a
4002;-0.0038751959800720215;-0.0009714961051940918;00ff0208;00ffc054
4003;-0.003865480422973633;-0.000981152057647705;00ff02ab;00ffbfb2
4004;-0.003860771656036377;-0.000979304313659668;00ff02fa;00ffbfd1
4005;-0.0038600564002990723;-0.0009648799896240234;00ff0306;00ffc0c3
4006;-0.0038666725158691406;-0.0009757280349731445;00ff0297;00ffc00d
4007;-0.003864765167236328;-0.0009773969650268555;00ff02b7;00ffbff1
4008;-0.0038657188415527344;-0.0009672045707702637;00ff02a7;00ffc09c
4009;-0.0038614869117736816;-0.0009722113609313965;00ff02ee;00ffc048
4010;-0.00386124849319458;-0.0009781122207641602;00ff02f2;00ffbfe5
4011;-0.003862917423248291;-0.0009688735008239746;00ff02d6;00ffc080
4012;-0.0038652420043945312;-0.0009669661521911621;00ff02af;00ffc0a0
4013;-0.003873288631439209;-0.0009795427322387695;00ff0228;00ffbfcd
4014;-0.0038546323776245117;-0.0009790658950805664;00ff0361;00ffbfd5
4015;-0.003861725330352783;-0.0009830594062805176;00ff02ea;00ffbf92
4016;-0.003857433795928955;-0.0009899139404296875;00ff0332;00ffbf1f
4017;-0.0038583874702453613;-0.001002967357635498;00ff0322;00ffbe44
4018;-0.0038563013076782227;-0.0010012984275817871;00ff0345;00ffbe60
4019;-0.003851771354675293;-0.0009984374046325684;00ff0391;00ffbe90
4020;-0.003852248191833496;-0.0010005831718444824;00ff0389;00ffbe6c
4021;-0.0038636326789855957;-0.0010003447532653809;00ff02ca;00ffbe70
4022;-0.0038463473320007324;-0.0010074377059936523;00ff03ec;00ffbdf9
4023;-0.0038541555404663086;-0.0010083913803100586;00ff0369;00ffbde9
4024;-0.0038614869117736816;-0.0010069608688354492;00ff02ee;00ffbe01
4025;-0.0038645267486572266;-0.0009998679161071777;00ff02bb;00ffbe78
4026;-0.0038536787033081055;-0.0009965300559997559;00ff0371;00ffbeb0
4027;-0.003857433795928955;-0.0010199546813964844;00ff0332;00ffbd27
4028;-0.003862440586090088;-0.0010169148445129395;00ff02de;00ffbd5a
4029;-0.00385439395904541;-0.0010161995887756348;00ff0365;00ffbd66
4030;-0.0038515329360961914;-0.001025855541229248;00ff0395;00ffbcc4
4031;-0.003861725330352783;-0.0010289549827575684;00ff02ea;00ffbc90
4032;-0.003842771053314209;-0.001020669937133789;00ff0428;00ffbd1b
4033;-0.003851771354675293;-0.001033008098602295;00ff0391;00ffbc4c
4034;-0.0038489699363708496;-0.0010294318199157715;00ff03c0;00ffbc88
4035;-0.0038581490516662598;-0.0010260939598083496;00ff0326;00ffbcc0
4036;-0.0038498640060424805;-0.0010114312171936035;00ff03b1;00ffbdb6
4037;-0.0038576722145080566;-0.0010079145431518555;00ff032e;00ffbdf1
4038;-0.003855586051940918;-0.001011669635772705;00ff0351;00ffbdb2
4039;-0.0038588643074035645;-0.0010190010070800781;00ff031a;00ffbd37
4040;-0.003856062889099121;-0.0010093450546264648;00ff0349;00ffbdd9
4041;-0.003851771354675293;-0.0009998679161071777;00ff0391;00ffbe78
4042;-0.003855109214782715;-0.001006007194519043;00ff0359;00ffbe11
4043;-0.0038563013076782227;-0.0010040998458862305;00ff0345;00ffbe31
4044;-0.003855109214782715;-0.0010067224502563477;00ff0359;00ffbe05
4045;-0.003843963146209717;-0.0010268092155456543;00ff0414;00ffbcb4
4046;-0.0038532018661499023;-0.00102919340133667;00ff0379;00ffbc8c
4047;-0.0038458704948425293;-0.001020669937133789;00ff03f4;00ffbd1b
4048;-0.0038524866104125977;-0.0010138154029846191;00ff0385;00ffbd8e
4049;-0.00386124849319458;-0.0010197162628173828;00ff02f2;00ffbd2b
4050;-0.0038520097732543945;-0.0010260939598083496;00ff038d;00ffbcc0
4051;-0.0038425326347351074;-0.0010341405868530273;00ff042c;00ffbc39
4052;-0.003851771354675293;-0.001034379005432129;00ff0391;00ffbc35
4053;-0.0038484930992126465;-0.0010270476341247559;00ff03c8;00ffbcb0
4054;-0.0038458704948425293;-0.0010237693786621094;00ff03f4;00ffbce7
4055;-0.003849625587463379;-0.00102919340133667;00ff03b5;00ffbc8c
4056;-0.003849625587463379;-0.001034379005432129;00ff03b5;00ffbc35
4057;-0.0038498640060424805;-0.001036524772644043;00ff03b1;00ffbc11
4058;-0.0038418173789978027;-0.0010384321212768555;00ff0438;00ffbbf1
4059;-0.0038390159606933594;-0.0010270476341247559;00ff0467;00ffbcb0
4060;-0.0038434863090515137;-0.0010299086570739746;00ff041c;00ffbc80
4061;-0.0038418173789978027;-0.001047670841217041;00ff0438;00ffbb56
4062;-0.0038480162620544434;-0.0010341405868530273;00ff03d0;00ffbc39
4063;-0.003850579261779785;-0.001034855842590332;00ff03a5;00ffbc2d
4064;-0.003848731517791748;-0.0010391473770141602;00ff03c4;00ffbbe5
4065;-0.003843247890472412;-0.001037001609802246;00ff0420;00ffbc09
4066;-0.0038548707962036133;-0.0010301470756530762;00ff035d;00ffbc7c
4067;-0.0038652420043945312;-0.0010374784469604492;00ff02af;00ffbc01
4068;-0.003844916820526123;-0.001038193702697754;00ff0404;00ffbbf5
4069;-0.0038404464721679688;-0.001038193702697754;00ff044f;00ffbbf5
4070;-0.003848254680633545;-0.001043856143951416;00ff03cc;00ffbb96
4071;-0.0038532018661499023;-0.0010362863540649414;00ff0379;00ffbc15
4072;-0.0038288235664367676;-0.0010467171669006348;00ff0512;00ffbb66
4073;-0.003837108612060547;-0.001034379005432129;00ff0487;00ffbc35
4074;-0.003849625587463379;-0.0010325312614440918;00ff03b5;00ffbc54
4075;-0.003845393657684326;-0.001040816307067871;00ff03fc;00ffbbc9
4076;-0.0038416385650634766;-0.0010301470756530762;00ff043b;00ffbc7c
4077;-0.00385439395904541;-0.0010251998901367188;00ff0365;00ffbccf
4078;-0.0038631558418273926;-0.0010519027709960938;00ff02d2;00ffbb0f
4079;-0.003850102424621582;-0.0010412335395812988;00ff03ad;00ffbbc2
4080;-0.0038385391235351562;-0.0010199546813964844;00ff046f;00ffbd27
4081;-0.0038508176803588867;-0.0010445713996887207;00ff03a1;00ffbb8a
4082;-0.003843963146209717;-0.0010412335395812988;00ff0414;00ffbbc2
4083;-0.0038434863090515137;-0.001040816307067871;00ff041c;00ffbbc9
4084;-0.003856956958770752;-0.0010318160057067871;00ff033a;00ffbc60
4085;-0.0038437247276306152;-0.0010270476341247559;00ff0418;00ffbcb0
4086;-0.0038446784019470215;-0.0010249614715576172;00ff0408;00ffbcd3
4087;-0.0038493871688842773;-0.001036524772644043;00ff03b9;00ffbc11
4088;-0.003850579261779785;-0.001040816307067871;00ff03a5;00ffbbc9
4089;-0.0038527250289916992;-0.0010433793067932129;00ff0381;00ffbb9e
4090;-0.0038565397262573242;-0.001040339469909668;00ff0341;00ffbbd1
4091;-0.003850102424621582;-0.0010327696800231934;00ff03ad;00ffbc50
4092;-0.0038493871688842773;-0.001038193702697754;00ff03b9;00ffbbf5
4093;-0.0038546323776245117;-0.0010483860969543457;00ff0361;00ffbb4a
4094;-0.0038510560989379883;-0.0010445713996887207;00ff039d;00ffbb8a
4095;-0.0038420557975769043;-0.0010405778884887695;00ff0434;00ffbbcd
4096;-0.003853440284729004;-0.0010495185852050781;00ff0375;00ffbb37
4097;-0.0038451552391052246;-0.0010535717010498047;00ff0400;00ffbaf3
4098;-0.003842294216156006;-0.0010519027709960938;00ff0430;00ffbb0f
4099;-0.0038434863090515137;-0.001063525676727295;00ff041c;00ffba4c
4100;-0.003846108913421631;-0.0010753273963928223;00ff03f0;00ffb986
4101;-0.003850579261779785;-0.001070857048034668;00ff03a5;00ffb9d1
4102;-0.0038510560989379883;-0.0010807514190673828;00ff039d;00ffb92b
4103;-0.0038524866104125977;-0.001068711280822754;00ff0385;00ffb9f5
4104;-0.0038373470306396484;-0.0010616183280944824;00ff0483;00ffba6c
4105;-0.0038416385650634766;-0.0010656118392944336;00ff043b;00ffba29
4106;-0.0038475394248962402;-0.001065373420715332;00ff03d8;00ffba2d
4107;-0.003838062286376953;-0.0010594725608825684;00ff0477;00ffba90
4108;-0.0038484930992126465;-0.001060187816619873;00ff03c8;00ffba84
4109;-0.003847777843475342;-0.0010668039321899414;00ff03d4;00ffba15
4110;-0.0038373470306396484;-0.0010604262351989746;00ff0483;00ffba80
4111;-0.0038406848907470703;-0.0010656118392944336;00ff044b;00ffba29
4112;-0.003842771053314209;-0.001064896583557129;00ff0428;00ffba35
4113;-0.003843963146209717;-0.0010699033737182617;00ff0414;00ffb9e1
4114;-0.0038378238677978516;-0.0010717511177062988;00ff047b;00ffb9c2
4115;-0.003843247890472412;-0.0010613799095153809;00ff0420;00ffba70
4116;-0.0038468241691589355;-0.0010578036308288574;00ff03e4;00ffbaac
4117;-0.003837108612060547;-0.0010679960250854492;00ff0487;00ffba01
4118;-0.003837108612060547;-0.0010682344436645508;00ff0487;00ffb9fd
4119;-0.0038458704948425293;-0.0010644197463989258;00ff03f4;00ffba3d
4120;-0.003850579261779785;-0.001067519187927246;00ff03a5;00ffba09
4121;-0.0038321614265441895;-0.0010696649551391602;00ff04da;00ffb9e5
4122;-0.0038399696350097656;-0.0010703802108764648;00ff0457;00ffb9d9
4123;-0.0038394927978515625;-0.0010663270950317383;00ff045f;00ffba1d
4124;-0.003833591938018799;-0.0010762810707092285;00ff04c2;00ffb976
4125;-0.0038418173789978027;-0.0010904669761657715;00ff0438;00ffb888
4126;-0.0038356781005859375;-0.0010968446731567383;00ff049f;00ffb81d
4127;-0.0038314461708068848;-0.0010866522789001465;00ff04e6;00ffb8c8
4128;-0.0038390159606933594;-0.0010848045349121094;00ff0467;00ffb8e7
4129;-0.003834068775177002;-0.001085042953491211;00ff04ba;00ffb8e3
4130;-0.003833591938018799;-0.0010897517204284668;00ff04c2;00ffb894
4131;-0.0038361549377441406;-0.0010994672775268555;00ff0497;00ffb7f1
4132;-0.003833591938018799;-0.0010985136032104492;00ff04c2;00ffb801
4133;-0.0038411617279052734;-0.0011006593704223633;00ff0443;00ffb7dd
4134;-0.0038347244262695312;-0.0010862350463867188;00ff04af;00ffb8cf
4135;-0.0038248300552368164;-0.0010805130004882812;00ff0555;00ffb92f
4136;-0.0038373470306396484;-0.0010890364646911621;00ff0483;00ffb8a0
4137;-0.0038304924964904785;-0.0010826587677001953;00ff04f6;00ffb90b
4138;-0.0038356781005859375;-0.0010887980461120605;00ff049f;00ffb8a4
4139;-0.003834068775177002;-0.0010873675346374512;00ff04ba;00ffb8bc
4140;-0.0038276314735412598;-0.001070857048034668;00ff0526;00ffb9d1
4141;-0.0038278698921203613;-0.0010890364646911621;00ff0522;00ffb8a0
4142;-0.0038293004035949707;-0.0011001825332641602;00ff050a;00ffb7e5
4143;-0.0038333535194396973;-0.0010909438133239746;00ff04c6;00ffb880
4144;-0.0038271546363830566;-0.0010899901390075684;00ff052e;00ffb890
4145;-0.0038224458694458008;-0.0011039376258850098;00ff057d;00ffb7a6
4146;-0.003823399543762207;-0.0010836124420166016;00ff056d;00ffb8fb
4147;-0.0038331151008605957;-0.001085042953491211;00ff04ca;00ffb8e3
4148;-0.0038326382637023926;-0.0010989904403686523;00ff04d2;00ffb7f9
4149;-0.0038243532180786133;-0.001097559928894043;00ff055d;00ffb811
4150;-0.003842294216156006;-0.0010838508605957031;00ff0430;00ffb8f7
4151;-0.003831207752227783;-0.0010973215103149414;00ff04ea;00ffb815
4152;-0.0038283467292785645;-0.001097559928894043;00ff051a;00ffb811
4153;-0.0038300156593322754;-0.0010883212089538574;00ff04fe;00ffb8ac
4154;-0.0038278698921203613;-0.001099705696105957;00ff0522;00ffb7ed
4155;-0.003834068775177002;-0.00110703706741333;00ff04ba;00ffb772
4156;-0.003836393356323242;-0.0011053681373596191;00ff0493;00ffb78e
4157;-0.0038266777992248535;-0.001111745834350586;00ff0536;00ffb723
4158;-0.0038248300552368164;-0.0011082291603088379;00ff0555;00ffb75e
4159;-0.0038331151008605957;-0.0011067986488342285;00ff04ca;00ffb776
4160;-0.0038300156593322754;-0.0011166930198669434;00ff04fe;00ffb6d0
4161;-0.0038260221481323242;-0.0011134147644042969;00ff0541;00ffb707
